Id,Probability
765,0.014
766,0.002
767,0
768,0.068
769,0.01
770,0.01
771,0
772,0.156
773,0.08
774,0
775,0.04
776,0.026
777,0.052
778,0.012
779,0.016
780,0.382
781,0.066
782,0.082
783,0
784,0.046
785,0.004
786,0.116
787,0.102
788,0.01
789,0.066
790,0.258
791,0.028
792,0.234
793,0.152
794,0.006
795,0.354
796,0.002
797,0.05
798,0.014
799,0.414
800,0
801,0
802,0.02
803,0.012
804,0.002
805,0.324
806,0.044
807,0.014
808,0.024
809,0.004
810,0.106
811,0.084
812,0.014
813,0.01
814,0.014
815,0.096
816,0.016
817,0
818,0.004
819,0
820,0.056
821,0.004
822,0.292
823,0.012
824,0
825,0.006
826,0.006
827,0.004
828,0.004
829,0.016
830,0.014
831,0.192
832,0.036
833,0.236
834,0.024
835,0.012
836,0.024
837,0.1
838,0.052
839,0.096
840,0.282
841,0.2
842,0.032
843,0.084
844,0.038
845,0.472
846,0.628
847,0.01
848,0
849,0.21
850,0.04
851,0.006
852,0.002
853,0.122
854,0.004
855,0.002
856,0.034
857,0.016
858,0.01
859,0
860,0.044
861,0.372
862,0
863,0.002
864,0.028
865,0
866,0.004
867,0
868,0.102
869,0.062
870,0
871,0.012
872,0.024
873,0
874,0
875,0.004
876,0.058
877,0.01
878,0.01
879,0
880,0.012
881,0
882,0
883,0.176
884,0.036
885,0
886,0.022
887,0.108
888,0.288
889,0.012
890,0.068
891,0
892,0.004
893,0.63
894,0.672
895,0.01
896,0.002
897,0.03
898,0
899,0.004
900,0
901,0.026
902,0.01
903,0.006
904,0
905,0
906,0.006
907,0.11
908,0.264
909,0.036
910,0.01
911,0.024
912,0.038
913,0
914,0.01
915,0.05
916,0.004
917,0.004
918,0.002
919,0.004
920,0.022
921,0.01
922,0.06
923,0.1
924,0.018
925,0.006
926,0.044
927,0.044
928,0.05
929,0.034
930,0.272
931,0.31
932,0.006
933,0
934,0.062
935,0
936,0
937,0
938,0.016
939,0.064
940,0.034
941,0.028
942,0.002
943,0.146
944,0.116
945,0.01
946,0.01
947,0.038
948,0.012
949,0.018
950,0.008
951,0
952,0.096
953,0.002
954,0
955,0.058
956,0.066
957,0.01
958,0.006
959,0.004
960,0.006
961,0.002
962,0
963,0.004
964,0.012
965,0.012
966,0.034
967,0.032
968,0.014
969,0.29
970,0.232
971,0.008
972,0.396
973,0.004
974,0.048
975,0.002
976,0.052
977,0.014
978,0.004
979,0.032
980,0.692
981,0
982,0.01
983,0.006
984,0
985,0.036
986,0.276
987,0.006
988,0.018
989,0.006
990,0.012
991,0.01
992,0
993,0
994,0.076
995,0.002
996,0.374
997,0.008
998,0.01
999,0.002
1000,0.004
1001,0
1002,0.064
1003,0.012
1004,0.02
1005,0.026
1006,0.046
1007,0.1
1008,0.004
1009,0.018
1010,0.004
1011,0.01
1012,0.012
1013,0.004
1014,0.048
1015,0.004
1016,0.09
1017,0
1018,0.43
1019,0.038
1020,0
1021,0.006
1022,0.044
1023,0.004
1024,0.29
1025,0.034
1026,0
1027,0.004
1028,0.002
1029,0
1030,0.002
1031,0.046
1032,0.04
1033,0.028
1034,0
1035,0.002
1036,0.004
1037,0.01
1038,0
1039,0.01
1040,0
1041,0.038
1042,0.286
1043,0.002
1044,0.024
1045,0.012
1046,0.008
1047,0
1048,0.01
1049,0.008
1050,0.01
1051,0.01
1052,0.016
1053,0.154
1054,0
1055,0.04
1056,0
1057,0
1058,0.022
1059,0.044
1060,0.032
1061,0.058
1062,0.014
1063,0.028
1064,0.062
1065,0.1
1066,0.022
1067,0.006
1068,0.01
1069,0.006
1070,0.008
1071,0
1072,0.024
1073,0.506
1074,0.006
1075,0.028
1076,0.048
1077,0.024
1078,0.008
1079,0.094
1080,0.036
1081,0
1082,0.198
1083,0.022
1084,0.06
1085,0.008
1086,0.008
1087,0.008
1088,0.05
1089,0.362
1090,0
1091,0.002
1092,0.014
1093,0.054
1094,0.014
1095,0.118
1096,0.012
1097,0.06
1098,0.116
1099,0.08
1100,0.024
1101,0.002
1102,0.002
1103,0.004
1104,0
1105,0.038
1106,0.004
1107,0.004
1108,0.112
1109,0.092
1110,0.008
1111,0
1112,0.002
1113,0.01
1114,0.01
1115,0.016
1116,0.004
1117,0.05
1118,0.22
1119,0
1120,0.032
1121,0.01
1122,0.008
1123,0
1124,0.21
1125,0.01
1126,0.054
1127,0.002
1128,0.348
1129,0.016
1130,0.014
1131,0.002
1132,0.268
1133,0.084
1134,0.014
1135,0.314
1136,0.028
1137,0.008
1138,0
1139,0.032
1140,0
1141,0
1142,0
1143,0.082
1144,0.384
1145,0.02
1146,0.038
1147,0.05
1148,0.012
1149,0.012
1150,0.002
1151,0
1152,0.044
1153,0.022
1154,0.016
1155,0.108
1156,0.034
1157,0.276
1158,0.71
1159,0.044
1160,0
1161,0.314
1162,0.018
1163,0.018
1164,0.04
1165,0.106
1166,0.06
1167,0.038
1168,0.006
1169,0.004
1170,0.016
1171,0.476
1172,0.01
1173,0.05
1174,0
1175,0.094
1176,0.534
1177,0.31
1178,0.338
1179,0.028
1180,0.008
1181,0.49
1182,0.054
1183,0.122
1184,0.184
1185,0.008
1186,0.158
1187,0.088
1188,0.618
1189,0.04
1190,0.002
1191,0.514
1192,0.006
1193,0.552
1194,0.006
1195,0.054
1196,0.01
1197,0.002
1198,0
1199,0.102
1200,0.012
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0.486
1208,0.002
1209,0.062
1210,0.002
1211,0.022
1212,0.136
1213,0
1214,0
1215,0.836
1216,0.04
1217,0.042
1218,0
1219,0.14
1220,0.002
1221,0.064
1222,0.022
1223,0.236
1224,0.006
1225,0.006
1226,0.014
1227,0.006
1228,0.048
1229,0.402
1230,0.68
1231,0.012
1232,0.092
1233,0.014
1234,0.704
1235,0.856
1236,0.002
1237,0.036
1238,0.54
1239,0.02
1240,0.006
1241,0
1242,0.024
1243,0.008
1244,0.012
1245,0.02
1246,0.124
1247,0.018
1248,0.004
1249,0.142
1250,0.014
1251,0.24
1252,0.052
1253,0.01
1254,0.128
1255,0.018
1256,0.024
1257,0.018
1258,0.026
1259,0.002
1260,0.194
1261,0.058
1262,0.038
1263,0.068
1264,0.028
1265,0.002
1266,0.066
1267,0.026
1268,0.046
1269,0.018
1270,0.024
1271,0
1272,0.29
1273,0.454
1274,0.096
1275,0.11
1276,0.516
1277,0.01
1278,0.172
1279,0.056
1280,0.002
1281,0.294
1282,0.004
1283,0.008
1284,0.044
1285,0.008
1286,0.008
1287,0.008
1288,0.066
1289,0.01
1290,0.022
1291,0.01
1292,0.082
1293,0.006
1294,0.664
1295,0.028
1296,0.002
1297,0.014
1298,0.01
1299,0
1300,0.03
1301,0.01
1302,0.016
1303,0.148
1304,0.032
1305,0.006
1306,0.004
1307,0.088
1308,0
1309,0.042
1310,0.096
1311,0.008
1312,0.012
1313,0.072
1314,0.008
1315,0.006
1316,0.01
1317,0.414
1318,0.028
1319,0.022
1320,0.002
1321,0
1322,0.094
1323,0.086
1324,0.046
1325,0.002
1326,0
1327,0.012
1328,0.036
1329,0.09
1330,0.048
1331,0.044
1332,0
1333,0.04
1334,0.036
1335,0.034
1336,0.068
1337,0.018
1338,0.05
1339,0.082
1340,0.022
1341,0.002
1342,0.004
1343,0.006
1344,0.006
1345,0.022
1346,0
1347,0.012
1348,0.016
1349,0.138
1350,0.036
1351,0.022
1352,0.014
1353,0.006
1354,0.002
1355,0.034
1356,0
1357,0.01
1358,0.012
1359,0.006
1360,0
1361,0.152
1362,0
1363,0.03
1364,0.014
1365,0.038
1366,0
1367,0.006
1368,0.1
1369,0.552
1370,0
1371,0.066
1372,0.004
1373,0.002
1374,0.076
1375,0.03
1376,0.022
1377,0.38
1378,0.016
1379,0.03
1380,0
1381,0.084
1382,0.068
1383,0.024
1384,0.006
1385,0.028
1386,0.006
1387,0.024
1388,0.246
1389,0.034
1390,0.006
1391,0.002
1392,0.006
1393,0.012
1394,0.062
1395,0.066
1396,0.06
1397,0.014
1398,0.002
1399,0.276
1400,0.078
1401,0.004
1402,0
1403,0
1404,0.03
1405,0
1406,0
1407,0.092
1408,0.008
1409,0.008
1410,0.008
1411,0
1412,0
1413,0
1414,0
1415,0.004
1416,0.02
1417,0.16
1418,0
1419,0.622
1420,0.014
1421,0.03
1422,0.03
1423,0
1424,0.042
1425,0.002
1426,0.012
1427,0.022
1428,0.002
1429,0.012
1430,0.002
1431,0.162
1432,0
1433,0.022
1434,0
1435,0
1436,0.61
1437,0.004
1438,0.004
1439,0.014
1440,0.43
1441,0
1442,0.006
1443,0
1444,0.064
1445,0.002
1446,0.3
1447,0.046
1448,0.002
1449,0
1450,0.002
1451,0.13
1452,0.008
1453,0.012
1454,0.004
1455,0.022
1456,0.326
1457,0.008
1458,0.004
1459,0
1460,0.002
1461,0.004
1462,0.002
1463,0.068
1464,0
1465,0.002
1466,0.01
1467,0.05
1468,0
1469,0.156
1470,0.004
1471,0.338
1472,0.03
1473,0.01
1474,0.012
1475,0.508
1476,0.068
1477,0.006
1478,0.014
1479,0.034
1480,0.008
1481,0.008
1482,0.046
1483,0
1484,0.034
1485,0.48
1486,0.498
1487,0.04
1488,0.016
1489,0.024
1490,0.006
1491,0.04
1492,0.058
1493,0.002
1494,0.106
1495,0.176
1496,0.002
1497,0.002
1498,0
1499,0.128
1500,0.004
1501,0.218
1502,0.066
1503,0.046
1504,0.024
1505,0
1506,0.086
1507,0.02
1508,0.028
1509,0.038
1510,0.016
1511,0
1512,0.018
1513,0.014
1514,0.018
1515,0.014
1516,0
1517,0.094
1518,0.208
1519,0.032
1520,0.052
1521,0.026
1522,0.008
1523,0.028
1524,0
1525,0.06
1526,0.136
1527,0.072
1528,0.008
1529,0
1530,0.012
1531,0.028
1532,0.1
1533,0.596
1534,0.016
1535,0
1536,0.004
1537,0.444
1538,0
1539,0
1540,0
1541,0.27
1542,0.008
1543,0.036
1544,0.022
1545,0
1546,0
1547,0.072
1548,0.054
1549,0.178
1550,0.006
1551,0
1552,0.006
1553,0.038
1554,0.016
1555,0.632
1556,0.006
1557,0
1558,0.528
1559,0.036
1560,0.08
1561,0.002
1562,0
1563,0.016
1564,0
1565,0.014
1566,0.004
1567,0.002
1568,0
1569,0.018
1570,0.288
1571,0
1572,0.01
1573,0.06
1574,0.006
1575,0.03
1576,0.048
1577,0.002
1578,0.006
1579,0.004
1580,0.006
1581,0
1582,0.002
1583,0
1584,0.008
1585,0.002
1586,0.132
1587,0.092
1588,0.09
1589,0.014
1590,0
1591,0.012
1592,0
1593,0
1594,0.2
1595,0.106
1596,0.01
1597,0.002
1598,0.026
1599,0.018
1600,0.002
1601,0
1602,0.002
1603,0.008
1604,0
1605,0.006
1606,0.014
1607,0
1608,0.058
1609,0
1610,0.006
1611,0.02
1612,0.09
1613,0.006
1614,0.138
1615,0.032
1616,0.73
1617,0.706
1618,0.012
1619,0.16
1620,0.392
1621,0.48
1622,0.028
1623,0.564
1624,0.022
1625,0.002
1626,0
1627,0.014
1628,0.022
1629,0.008
1630,0.006
1631,0
1632,0.328
1633,0.162
1634,0.002
1635,0.008
1636,0.042
1637,0.002
1638,0.012
1639,0.01
1640,0.098
1641,0.002
1642,0
1643,0.032
1644,0.03
1645,0
1646,0
1647,0.37
1648,0.036
1649,0.022
1650,0.034
1651,0.48
1652,0
1653,0.006
1654,0.074
1655,0.068
1656,0
1657,0.01
1658,0.008
1659,0.028
1660,0.606
1661,0.022
1662,0.082
1663,0.006
1664,0
1665,0.006
1666,0.004
1667,0.01
1668,0.396
1669,0
1670,0
1671,0.002
1672,0.002
1673,0.004
1674,0.428
1675,0.02
1676,0.038
1677,0
1678,0.23
1679,0.002
1680,0
1681,0.338
1682,0.026
1683,0.092
1684,0.012
1685,0
1686,0.022
1687,0
1688,0.098
1689,0.078
1690,0.12
1691,0.124
1692,0
1693,0.106
1694,0.022
1695,0.126
1696,0.034
1697,0.002
1698,0.006
1699,0.174
1700,0.066
1701,0.004
1702,0.016
1703,0.004
1704,0.222
1705,0.004
1706,0.006
1707,0.036
1708,0.01
1709,0.002
1710,0.022
1711,0.032
1712,0.022
1713,0.086
1714,0
1715,0
1716,0.014
1717,0.08
1718,0.35
1719,0.004
1720,0.002
1721,0.058
1722,0.006
1723,0.004
1724,0.008
1725,0.032
1726,0.018
1727,0
1728,0.27
1729,0.02
1730,0
1731,0.008
1732,0.014
1733,0.046
1734,0.006
1735,0.244
1736,0.186
1737,0.024
1738,0.124
1739,0.01
1740,0.024
1741,0.004
1742,0.01
1743,0.02
1744,0.018
1745,0.006
1746,0.408
1747,0
1748,0.014
1749,0.002
1750,0.012
1751,0.006
1752,0.01
1753,0.038
1754,0.002
1755,0.032
1756,0.704
1757,0
1758,0.002
1759,0.018
1760,0.004
1761,0.002
1762,0.004
1763,0.002
1764,0.008
1765,0
1766,0.062
1767,0.372
1768,0.054
1769,0.004
1770,0
1771,0.172
1772,0.028
1773,0.292
1774,0.012
1775,0
1776,0
1777,0.048
1778,0.006
1779,0.072
1780,0.012
1781,0
1782,0.002
1783,0.008
1784,0
1785,0
1786,0
1787,0.012
1788,0.276
1789,0
1790,0.014
1791,0.002
1792,0.024
1793,0.002
1794,0.006
1795,0.014
1796,0.01
1797,0
1798,0.024
1799,0.094
1800,0.004
1801,0.074
1802,0.006
1803,0
1804,0.01
1805,0.02
1806,0.02
1807,0.026
1808,0.022
1809,0
1810,0.592
1811,0.018
1812,0.008
1813,0.006
1814,0.016
1815,0.028
1816,0.164
1817,0.012
1818,0
1819,0
1820,0.01
1821,0.006
1822,0
1823,0.014
1824,0
1825,0.014
1826,0.064
1827,0.002
1828,0.006
1829,0.046
1830,0.028
1831,0.638
1832,0.036
1833,0.006
1834,0.216
1835,0.428
1836,0.046
1837,0.046
1838,0.004
1839,0.038
1840,0.018
1841,0.046
1842,0
1843,0.016
1844,0.052
1845,0.004
1846,0.05
1847,0.328
1848,0.022
1849,0.138
1850,0.044
1851,0
1852,0.01
1853,0
1854,0.002
1855,0.076
1856,0.004
1857,0.026
1858,0.012
1859,0.056
1860,0.036
1861,0.06
1862,0.032
1863,0.416
1864,0.004
1865,0
1866,0.05
1867,0.004
1868,0.006
1869,0
1870,0.096
1871,0.006
1872,0.072
1873,0
1874,0
1875,0.248
1876,0.074
1877,0
1878,0.002
1879,0
1880,0.13
1881,0.032
1882,0.01
1883,0.01
1884,0.05
1885,0.04
1886,0.006
1887,0.282
1888,0.018
1889,0.144
1890,0.168
1891,0
1892,0
1893,0
1894,0
1895,0.026
1896,0.03
1897,0.022
1898,0.026
1899,0.002
1900,0.008
1901,0.024
1902,0.022
1903,0.044
1904,0.072
1905,0
1906,0.014
1907,0.002
1908,0.028
1909,0.086
1910,0.028
1911,0.038
1912,0.016
1913,0.008
1914,0.028
1915,0.026
1916,0.004
1917,0.044
1918,0.026
1919,0.05
1920,0.538
1921,0.154
1922,0.03
1923,0.25
1924,0.088
1925,0.8
1926,0.004
1927,0.04
1928,0.1
1929,0.052
1930,0.004
1931,0.006
1932,0.254
1933,0.004
1934,0.03
1935,0.032
1936,0.002
1937,0.332
1938,0
1939,0.002
1940,0.122
1941,0.01
1942,0.032
1943,0.01
1944,0
1945,0.006
1946,0.12
1947,0.002
1948,0.03
1949,0
1950,0.014
1951,0.048
1952,0.04
1953,0.008
1954,0.006
1955,0.002
1956,0.03
1957,0.004
1958,0.014
1959,0.03
1960,0
1961,0.004
1962,0.002
1963,0.012
1964,0.012
1965,0.006
1966,0.008
1967,0.232
1968,0.186
1969,0.032
1970,0.004
1971,0
1972,0
1973,0.028
1974,0.038
1975,0.004
1976,0.45
1977,0.004
1978,0.026
1979,0.098
1980,0.006
1981,0
1982,0.222
1983,0.004
1984,0.054
1985,0.016
1986,0.018
1987,0.03
1988,0.072
1989,0.046
1990,0.004
1991,0.326
1992,0.002
1993,0.31
1994,0.046
1995,0.172
1996,0.028
1997,0.014
1998,0.016
1999,0.006
2000,0.018
2001,0
2002,0
2003,0.014
2004,0.108
2005,0.192
2006,0.008
2007,0.076
2008,0.006
2009,0.636
2010,0.002
2011,0.01
2012,0.016
2013,0.012
2014,0
2015,0.032
2016,0.006
2017,0
2018,0.074
2019,0.01
2020,0.022
2021,0.014
2022,0.008
2023,0.006
2024,0
2025,0.002
2026,0.014
2027,0
2028,0.002
2029,0.004
2030,0
2031,0.056
2032,0.004
2033,0.084
2034,0.044
2035,0.134
2036,0.18
2037,0.06
2038,0
2039,0.016
2040,0.006
2041,0.054
2042,0.012
2043,0.012
2044,0.01
2045,0.014
2046,0.066
2047,0.002
2048,0
2049,0
2050,0.06
2051,0
2052,0.678
2053,0.006
2054,0.008
2055,0.05
2056,0.084
2057,0.06
2058,0.116
2059,0
2060,0
2061,0.004
2062,0.008
2063,0.002
2064,0.046
2065,0.09
2066,0.004
2067,0.024
2068,0.65
2069,0.014
2070,0.282
2071,0.038
2072,0.64
2073,0.002
2074,0.398
2075,0.062
2076,0.008
2077,0.098
2078,0.566
2079,0.014
2080,0.022
2081,0
2082,0.01
2083,0.116
2084,0
2085,0.382
2086,0
2087,0.008
2088,0.096
2089,0.008
2090,0.022
2091,0.002
2092,0.004
2093,0.014
2094,0.004
2095,0
2096,0.014
2097,0.34
2098,0.01
2099,0.078
2100,0.008
2101,0.028
2102,0.074
2103,0.036
2104,0.256
2105,0.008
2106,0
2107,0.012
2108,0.074
2109,0.006
2110,0.002
2111,0.016
2112,0.074
2113,0.258
2114,0.072
2115,0.054
2116,0.006
2117,0.01
2118,0.008
2119,0.004
2120,0.13
2121,0.032
2122,0.01
2123,0.004
2124,0.044
2125,0.026
2126,0.376
2127,0.058
2128,0.042
2129,0.008
2130,0.008
2131,0.012
2132,0.05
2133,0.188
2134,0.174
2135,0
2136,0.018
2137,0.01
2138,0.004
2139,0.028
2140,0
2141,0.042
2142,0.012
2143,0.106
2144,0
2145,0.008
2146,0.006
2147,0.112
2148,0.042
2149,0.016
2150,0.004
2151,0.262
2152,0.026
2153,0.002
2154,0.018
2155,0.004
2156,0
2157,0.012
2158,0
2159,0
2160,0.032
2161,0.016
2162,0
2163,0
2164,0.002
2165,0.22
2166,0.024
2167,0.012
2168,0
2169,0.02
2170,0.028
2171,0.002
2172,0.002
2173,0.002
2174,0.024
2175,0.006
2176,0.014
2177,0.01
2178,0.036
2179,0.72
2180,0.002
2181,0.016
2182,0.002
2183,0.006
2184,0.024
2185,0.112
2186,0.002
2187,0.01
2188,0.028
2189,0.006
2190,0.026
2191,0.502
2192,0
2193,0
2194,0.034
2195,0.01
2196,0.018
2197,0
2198,0
2199,0.002
2200,0
2201,0.012
2202,0.156
2203,0.002
2204,0.034
2205,0.294
2206,0.012
2207,0.008
2208,0.018
2209,0.056
2210,0.004
2211,0.012
2212,0.014
2213,0.078
2214,0.038
2215,0.036
2216,0
2217,0.028
2218,0.006
2219,0.054
2220,0.052
2221,0.1
2222,0.006
2223,0.02
2224,0.01
2225,0.002
2226,0
2227,0.092
2228,0.004
2229,0.208
2230,0
2231,0.002
2232,0.016
2233,0.004
2234,0.004
2235,0.002
2236,0.124
2237,0.044
2238,0.046
2239,0.006
2240,0.01
