Id,Probability
393,0.122
394,0.754
395,0.078
396,0.006
397,0.31
398,0.766
399,0.176
400,0.19
401,0.074
402,0.05
403,0.078
404,0
405,0.908
406,0.966
407,0.088
408,0.306
409,0.192
410,0.078
411,0.176
412,0.21
413,0.802
414,0.016
415,0.024
416,0.594
417,0.894
418,0.48
419,0.096
420,0.044
421,0.088
422,0.016
423,0.242
424,0.006
425,0.044
426,0.022
427,0.024
428,0.034
429,0.766
430,0.064
431,0.824
432,0.006
433,0.034
434,0.014
435,0.284
436,0.094
437,0.528
438,0.852
439,0.024
440,0.288
441,0.12
442,0.154
443,0.288
444,0.028
445,0.362
446,0.792
447,0.006
448,0.552
449,0.192
450,0.002
451,0.116
452,0
453,0.62
454,0.222
455,0.366
456,0.134
457,0.45
458,0.006
459,0.64
460,0.082
461,0.082
462,0.688
463,0.03
464,0.384
465,0.208
466,0.026
467,0.004
468,0.152
469,0.05
470,0.864
471,0
472,0.032
473,0.782
474,0.246
475,0.066
476,0.044
477,0.02
478,0.074
479,0.31
480,0.12
481,0.428
482,0.072
483,0.506
484,0.35
485,0
486,0.852
487,0.178
488,0.66
489,0.802
490,0.15
491,0.008
492,0.078
493,0.834
494,0.082
495,0.774
496,0.066
497,0.004
498,0.038
499,0.69
500,0.058
501,0.1
502,0.084
503,0.32
504,0.03
505,0.042
506,0.728
507,0.152
508,0.022
509,0.016
510,0.156
511,0.134
512,0.754
513,0.306
514,0.24
515,0.054
516,0.752
517,0.054
518,0.044
519,0.02
520,0.126
521,0.052
522,0.004
523,0.668
524,0.4
525,0.344
526,0.922
527,0.686
528,0.01
529,0.702
530,0.11
531,0.034
532,0.05
533,0.038
534,0.016
535,0.16
536,0.028
537,0.04
538,0.376
539,0.094
540,0.148
541,0.108
542,0.08
543,0.306
544,0.744
545,0.11
546,0.076
547,0.434
548,0.054
549,0.04
550,0.748
551,0.938
552,0.588
553,0.05
554,0.036
555,0.506
556,0.118
557,0.106
558,0.228
559,0.584
560,0.428
561,0
562,0.046
563,0.862
564,0.588
565,0.628
566,0.004
567,0.05
568,0.104
569,0.85
570,0.334
571,0.57
572,0.134
573,0.062
574,0.43
575,0.448
576,0.008
577,0.49
578,0.042
579,0.77
580,0.006
581,0.074
582,0.05
583,0.018
584,0.078
585,0.268
586,0.052
587,0.004
588,0.634
589,0.048
590,0.03
591,0.92
592,0.056
593,0.018
594,0.068
595,0.914
596,0.136
597,0.022
598,0.032
599,0.152
600,0.014
601,0.008
602,0.676
603,0.046
604,0.036
605,0.674
606,0.02
607,0.508
608,0.232
609,0.96
610,0.106
611,0.434
612,0.096
613,0.01
614,0.118
615,0.092
616,0.032
617,0.366
618,0.038
619,0.112
620,0.212
621,0.008
622,0.142
623,0.094
624,0.078
625,0.696
626,0.932
627,0.626
628,0.064
629,0.004
630,0.812
631,0.072
632,0.03
633,0.012
634,0.318
635,0.428
636,0
637,0.04
638,0.102
639,0.474
640,0.018
641,0.02
642,0.854
643,0.48
644,0.994
645,0.532
646,0.834
647,0.04
648,0.586
649,0.04
650,0.222
651,0.97
652,0.054
653,0.552
654,0.99
655,0.014
656,0.208
657,0.15
658,0.144
659,0.756
660,0.684
661,0.116
662,0.83
663,0.688
664,0.576
665,0.96
666,0.004
667,0.088
668,0.666
669,0.95
670,0.154
671,0.024
672,0.722
673,0.428
674,0.002
675,0.896
676,0.87
677,0.296
678,0.3
679,0.186
680,0.71
681,0.196
682,0.052
683,0.442
684,0.114
685,0.608
686,0.01
687,0.032
688,0.076
689,0.746
690,0.068
691,0.314
692,0.972
693,0.102
694,0.452
695,0.306
696,0.052
697,0.162
698,0.302
699,0.82
700,0.03
701,0.006
702,0.944
703,0.356
704,0.968
705,0.07
706,0.028
707,0.2
708,0.044
709,0.118
710,0.048
711,0.27
712,0.79
713,0.038
714,0.062
715,0.068
716,0.958
717,0.03
718,0.39
719,0.19
720,0.104
721,0.034
722,0.056
723,0.408
724,0.01
725,0.848
726,0.084
727,0.104
728,0.3
729,0.486
730,0.986
731,0.148
732,0.26
733,0
734,0.008
735,0.544
736,0.124
737,0.436
738,0.62
739,0.112
740,0.014
741,0.048
742,0.016
743,0.406
744,0.072
745,0.034
746,0.332
747,0.11
748,0.254
749,0.236
750,0.588
751,0.954
752,0
753,0.028
754,0
755,0.242
756,0.066
757,0.152
758,0.152
759,0.04
760,0.018
761,0.038
762,0.396
763,0.272
764,0.024
765,0.042
766,0.364
767,0.03
768,0.578
769,0.066
770,0.92
771,0.028
772,0.89
773,0.812
774,0.002
775,0.14
776,0.034
777,0.806
778,0.006
779,0.046
780,0.994
781,0.664
782,0.376
783,0.022
784,0.37
785,0.048
786,0.752
787,0.502
788,0.116
789,0.84
790,0.588
791,0.166
792,0.656
793,0.328
794,0.066
795,0.954
796,0.02
797,0.788
798,0.076
799,0.87
800,0.108
801,0.056
802,0.1
803,0.436
804,0.054
805,0.822
806,0.126
807,0.012
808,0.682
809,0.044
810,0.434
811,0.36
812,0.114
813,0.078
814,0.056
815,0.802
816,0.158
817,0.006
818,0.124
819,0
820,0.504
821,0.022
822,0.754
823,0.056
824,0.046
825,0.022
826,0.14
827,0.398
828,0.128
829,0.034
830,0.03
831,0.902
832,0.252
833,0.828
834,0.042
835,0.562
836,0.202
837,0.926
838,0.138
839,0.82
840,0.972
841,0.806
842,0.122
843,0.472
844,0.638
845,0.996
846,0.98
847,0.012
848,0.038
849,0.808
850,0.092
851,0.204
852,0.036
853,0.652
854,0.12
855,0.01
856,0.258
857,0.138
858,0.142
859,0
860,0.464
861,0.88
862,0.016
863,0.078
864,0.122
865,0.008
866,0.036
867,0.004
868,0.614
869,0.3
870,0.024
871,0.064
872,0.586
873,0.008
874,0.024
875,0.048
876,0.188
877,0.118
878,0.072
879,0.016
880,0.218
881,0.018
882,0.472
883,0.208
884,0.4
885,0.004
886,0.104
887,0.322
888,0.836
889,0.126
890,0.22
891,0.008
892,0.03
893,0.948
894,0.992
895,0.08
896,0.06
897,0.064
898,0.014
899,0.05
900,0.004
901,0.262
902,0.336
903,0.088
904,0.006
905,0.022
906,0.14
907,0.584
908,0.62
909,0.502
910,0.176
911,0.31
912,0.186
913,0.008
914,0.042
915,0.732
916,0.034
917,0.08
918,0.078
919,0.164
920,0.424
921,0.374
922,0.742
923,0.544
924,0.082
925,0.042
926,0.47
927,0.448
928,0.19
929,0.286
930,0.888
931,0.738
932,0.062
933,0.098
934,0.006
935,0.008
936,0
937,0.004
938,0.088
939,0.174
940,0.01
941,0.63
942,0.018
943,0.52
944,0.92
945,0.038
946,0.058
947,0.482
948,0.074
949,0.06
950,0.056
951,0
952,0.864
953,0.264
954,0.002
955,0.902
956,0.48
957,0.132
958,0.202
959,0.126
960,0.082
961,0.172
962,0.006
963,0.016
964,0.096
965,0.086
966,0.302
967,0.486
968,0.364
969,0.878
970,0.864
971,0.092
972,0.902
973,0.03
974,0.738
975,0.026
976,0.27
977,0.592
978,0.314
979,0.346
980,0.908
981,0.064
982,0.02
983,0.106
984,0.02
985,0.37
986,0.884
987,0.024
988,0.024
989,0.156
990,0.226
991,0.18
992,0.016
993,0.022
994,0.436
995,0.026
996,0.868
997,0.018
998,0.22
999,0.048
1000,0.056
1001,0.006
1002,0.684
1003,0.074
1004,0.036
1005,0.528
1006,0.026
1007,0.366
1008,0.028
1009,0.232
1010,0.07
1011,0.024
1012,0.062
1013,0.134
1014,0.622
1015,0.1
1016,0.944
1017,0.014
1018,0.836
1019,0.11
1020,0
1021,0.044
1022,0.158
1023,0.122
1024,0.858
1025,0.04
1026,0.016
1027,0.06
1028,0.036
1029,0.012
1030,0.162
1031,0.07
1032,0.202
1033,0.046
1034,0.198
1035,0.016
1036,0.022
1037,0.074
1038,0.012
1039,0.044
1040,0
1041,0.384
1042,0.98
1043,0.02
1044,0.202
1045,0.088
1046,0.018
1047,0.014
1048,0.224
1049,0.026
1050,0.046
1051,0.132
1052,0.334
1053,0.906
1054,0.002
1055,0.492
1056,0
1057,0.004
1058,0.204
1059,0.728
1060,0.42
1061,0.468
1062,0.33
1063,0.066
1064,0.066
1065,0.762
1066,0.274
1067,0.198
1068,0.004
1069,0.04
1070,0.014
1071,0.018
1072,0.602
1073,0.93
1074,0.084
1075,0.086
1076,0.528
1077,0.358
1078,0.028
1079,0.766
1080,0.31
1081,0.1
1082,0.85
1083,0.132
1084,0.518
1085,0.09
1086,0.05
1087,0.252
1088,0.556
1089,0.82
1090,0.072
1091,0.054
1092,0.014
1093,0.576
1094,0.02
1095,0.648
1096,0.602
1097,0.22
1098,0.738
1099,0.916
1100,0.41
1101,0.052
1102,0.028
1103,0.082
1104,0.002
1105,0.328
1106,0.248
1107,0.034
1108,0.868
1109,0.824
1110,0.102
1111,0.036
1112,0.054
1113,0.038
1114,0.23
1115,0.054
1116,0.06
1117,0.566
1118,0.792
1119,0.044
1120,0.056
1121,0.088
1122,0.024
1123,0.286
1124,0.642
1125,0.114
1126,0.798
1127,0.092
1128,0.946
1129,0.058
1130,0.052
1131,0.07
1132,0.976
1133,0.228
1134,0.628
1135,0.878
1136,0.344
1137,0.082
1138,0.004
1139,0.098
1140,0.016
1141,0.082
1142,0.052
1143,0.782
1144,0.812
1145,0.228
1146,0.19
1147,0.366
1148,0.078
1149,0.218
1150,0.134
1151,0.07
1152,0.628
1153,0.002
1154,0.07
1155,0.76
1156,0.038
1157,0.976
1158,0.998
1159,0.118
1160,0.064
1161,0.948
1162,0.4
1163,0.186
1164,0.228
1165,0.708
1166,0.202
1167,0.784
1168,0.07
1169,0.276
1170,0.092
1171,0.92
1172,0.12
1173,0.188
1174,0.062
1175,0.478
1176,0.742
1177,0.964
1178,0.774
1179,0.148
1180,0.93
1181,0.988
1182,0.162
1183,0.402
1184,0.568
1185,0.182
1186,0.694
1187,0.27
1188,0.96
1189,0.664
1190,0.074
1191,0.862
1192,0.044
1193,0.964
1194,0.28
1195,0.88
1196,0.064
1197,0.062
1198,0.03
1199,0.788
1200,0.294
1201,0.046
1202,0.02
1203,0.018
1204,0.002
1205,0.112
1206,0.068
1207,0.958
1208,0.482
1209,0.77
1210,0.024
1211,0.468
1212,0.57
1213,0.008
1214,0.036
1215,0.988
1216,0.026
1217,0.524
1218,0.002
1219,0.408
1220,0.026
1221,0.452
1222,0.664
1223,0.694
1224,0.138
1225,0.484
1226,0.072
1227,0.038
1228,0.422
1229,0.87
1230,0.904
1231,0.216
1232,0.726
1233,0.046
1234,0.974
1235,0.984
1236,0.016
1237,0.574
1238,0.894
1239,0.22
1240,0.226
1241,0.002
1242,0.372
1243,0.066
1244,0.07
1245,0.404
1246,0.652
1247,0.13
1248,0.098
1249,0.786
1250,0.04
1251,0.77
1252,0.7
1253,0.082
1254,0.668
1255,0.236
1256,0.714
1257,0.166
1258,0.11
1259,0.032
1260,0.804
1261,0.05
1262,0.732
1263,0.69
1264,0.24
1265,0.012
1266,0.294
1267,0.41
1268,0.608
1269,0.242
1270,0.226
1271,0.022
1272,0.86
1273,0.596
1274,0.74
1275,0.542
1276,0.978
1277,0.254
1278,0.926
1279,0.196
1280,0.01
1281,0.904
1282,0.238
1283,0.344
1284,0.626
1285,0.044
1286,0.306
1287,0.052
1288,0.862
1289,0.074
1290,0.336
1291,0.084
1292,0.722
1293,0.432
1294,0.984
1295,0.236
1296,0.02
1297,0.184
1298,0.166
1299,0.024
1300,0.878
1301,0.186
1302,0.126
1303,0.692
1304,0.61
1305,0.06
1306,0.062
1307,0.64
1308,0.014
1309,0.236
1310,0.498
1311,0.028
1312,0.04
1313,0.602
1314,0.058
1315,0.268
1316,0.126
1317,0.974
1318,0.104
1319,0.096
1320,0.022
1321,0.028
1322,0.076
1323,0.448
1324,0.614
1325,0.386
1326,0.006
1327,0.158
1328,0.368
1329,0.706
1330,0.182
1331,0.426
1332,0
1333,0.3
1334,0.156
1335,0.77
1336,0.616
1337,0.042
1338,0.584
1339,0.57
1340,0.444
1341,0.092
1342,0.192
1343,0.056
1344,0.068
1345,0.1
1346,0.048
1347,0.716
1348,0.54
1349,0.824
1350,0.14
1351,0.336
1352,0.354
1353,0.054
1354,0.006
1355,0.158
1356,0.068
1357,0.436
1358,0.086
1359,0.072
1360,0.016
1361,0.584
1362,0.016
1363,0.014
1364,0.064
1365,0.532
1366,0.01
1367,0.092
1368,0.622
1369,0.858
1370,0.052
1371,0.636
1372,0.01
1373,0.044
1374,0.386
1375,0.622
1376,0.048
1377,0.702
1378,0.126
1379,0.406
1380,0.018
1381,0.758
1382,0.558
1383,0.136
1384,0.022
1385,0.124
1386,0.02
1387,0.25
1388,0.642
1389,0.444
1390,0.224
1391,0.072
1392,0.19
1393,0.124
1394,0.702
1395,0.29
1396,0.402
1397,0.306
1398,0.082
1399,0.762
1400,0.132
1401,0.076
1402,0.04
1403,0.062
1404,0.442
1405,0.032
1406,0.02
1407,0.52
1408,0.222
1409,0.114
1410,0.022
1411,0.032
1412,0.056
1413,0.046
1414,0.038
1415,0.052
1416,0.04
1417,0.402
1418,0.054
1419,0.964
1420,0.068
1421,0.288
1422,0.732
1423,0.018
1424,0.524
1425,0.026
1426,0.044
1427,0.066
1428,0.026
1429,0.214
1430,0.114
1431,0.882
1432,0.054
1433,0.092
1434,0.044
1435,0.014
1436,0.916
1437,0.064
1438,0.052
1439,0.072
1440,0.884
1441,0.054
1442,0.146
1443,0
1444,0.132
1445,0.038
1446,0.872
1447,0.71
1448,0.036
1449,0.014
1450,0.024
1451,0.622
1452,0.034
1453,0.064
1454,0.038
1455,0.158
1456,0.836
1457,0.138
1458,0.014
1459,0.012
1460,0.166
1461,0.098
1462,0.04
1463,0.864
1464,0.004
1465,0.024
1466,0.108
1467,0.39
1468,0.014
1469,0.822
1470,0.014
1471,0.758
1472,0.254
1473,0.184
1474,0.17
1475,0.956
1476,0.808
1477,0.314
1478,0.04
1479,0.592
1480,0.056
1481,0.018
1482,0.42
1483,0.006
1484,0.042
1485,0.886
1486,0.95
1487,0.566
1488,0.018
1489,0.632
1490,0.084
1491,0.41
1492,0.248
1493,0.112
1494,0.386
1495,0.854
1496,0.046
1497,0.004
1498,0.68
1499,0.104
1500,0.128
1501,0.88
1502,0.504
1503,0.842
1504,0.782
1505,0
1506,0.654
1507,0.126
1508,0.236
1509,0.16
1510,0.17
1511,0.034
1512,0.042
1513,0.042
1514,0.342
1515,0.064
1516,0.034
1517,0.908
1518,0.44
1519,0.106
1520,0.082
1521,0.538
1522,0.272
1523,0.25
1524,0.008
1525,0.28
1526,0.844
1527,0.658
1528,0.062
1529,0.296
1530,0.196
1531,0.136
1532,0.65
1533,0.676
1534,0.482
1535,0.028
1536,0.036
1537,0.85
1538,0.012
1539,0
1540,0.08
1541,0.934
1542,0.078
1543,0.13
1544,0.188
1545,0.05
1546,0.006
1547,0.748
1548,0.448
1549,0.484
1550,0.032
1551,0.064
1552,0.19
1553,0.868
1554,0.03
1555,0.992
1556,0.162
1557,0.012
1558,0.994
1559,0.588
1560,0.862
1561,0.048
1562,0.044
1563,0.692
1564,0.012
1565,0.23
1566,0.152
1567,0.156
1568,0.002
1569,0.114
1570,0.962
1571,0.044
1572,0.274
1573,0.24
1574,0.016
1575,0.042
1576,0.158
1577,0.008
1578,0.042
1579,0.034
1580,0.042
1581,0.008
1582,0.044
1583,0.01
1584,0.056
1585,0.042
1586,0.472
1587,0.882
1588,0.822
1589,0.026
1590,0
1591,0.232
1592,0.018
1593,0.01
1594,0.822
1595,0.716
1596,0.052
1597,0.032
1598,0.036
1599,0.112
1600,0.02
1601,0.008
1602,0.018
1603,0.56
1604,0.066
1605,0.08
1606,0.134
1607,0.092
1608,0.244
1609,0.05
1610,0.062
1611,0.236
1612,0.78
1613,0.154
1614,0.46
1615,0.022
1616,0.966
1617,0.986
1618,0.06
1619,0.742
1620,0.992
1621,0.912
1622,0.204
1623,0.954
1624,0.488
1625,0.006
1626,0.012
1627,0.294
1628,0.104
1629,0.114
1630,0.044
1631,0.004
1632,0.792
1633,0.76
1634,0.122
1635,0.038
1636,0.604
1637,0.092
1638,0.114
1639,0.032
1640,0.368
1641,0.01
1642,0.016
1643,0.124
1644,0.162
1645,0
1646,0.008
1647,0.918
1648,0.408
1649,0.056
1650,0.466
1651,0.89
1652,0.006
1653,0.056
1654,0.712
1655,0.058
1656,0.01
1657,0.018
1658,0.08
1659,0.086
1660,0.77
1661,0.474
1662,0.668
1663,0.044
1664,0.43
1665,0.13
1666,0.056
1667,0.084
1668,0.692
1669,0.032
1670,0.008
1671,0.022
1672,0.106
1673,0.054
1674,1
1675,0.018
1676,0.396
1677,0.022
1678,0.872
1679,0.114
1680,0.032
1681,0.78
1682,0.492
1683,0.194
1684,0.212
1685,0.022
1686,0.248
1687,0.022
1688,0.486
1689,0.492
1690,0.588
1691,0.376
1692,0.092
1693,0.906
1694,0.39
1695,0.778
1696,0.584
1697,0.136
1698,0.152
1699,0.842
1700,0.344
1701,0.094
1702,0.164
1703,0.006
1704,0.532
1705,0.14
1706,0.1
1707,0.468
1708,0.068
1709,0.018
1710,0.408
1711,0.56
1712,0.228
1713,0.826
1714,0.076
1715,0.018
1716,0.01
1717,0.652
1718,0.856
1719,0.002
1720,0.038
1721,0.826
1722,0.03
1723,0.352
1724,0.008
1725,0.362
1726,0.098
1727,0.138
1728,0.94
1729,0.008
1730,0.004
1731,0.202
1732,0.14
1733,0.326
1734,0.102
1735,0.854
1736,0.93
1737,0.2
1738,0.974
1739,0.09
1740,0.5
1741,0.024
1742,0.48
1743,0.298
1744,0.462
1745,0.112
1746,0.804
1747,0.02
1748,0.19
1749,0.006
1750,0.06
1751,0.034
1752,0.05
1753,0.068
1754,0.066
1755,0.564
1756,0.968
1757,0.034
1758,0.054
1759,0.206
1760,0.082
1761,0.058
1762,0.074
1763,0.068
1764,0.07
1765,0.004
1766,0.812
1767,0.962
1768,0.61
1769,0.022
1770,0.024
1771,0.934
1772,0.058
1773,0.954
1774,0.07
1775,0.046
1776,0.078
1777,0.266
1778,0.088
1779,0.414
1780,0.004
1781,0.07
1782,0.026
1783,0.322
1784,0.066
1785,0.666
1786,0.002
1787,0.018
1788,0.804
1789,0.008
1790,0.026
1791,0.04
1792,0.364
1793,0.054
1794,0.134
1795,0.482
1796,0.14
1797,0.028
1798,0.36
1799,0.898
1800,0.072
1801,0.274
1802,0.03
1803,0.048
1804,0.086
1805,0.232
1806,0.586
1807,0.356
1808,0.196
1809,0.01
1810,0.964
1811,0.4
1812,0.156
1813,0.334
1814,0.02
1815,0.306
1816,0.384
1817,0.044
1818,0.034
1819,0.094
1820,0.134
1821,0.062
1822,0.014
1823,0.27
1824,0.006
1825,0.594
1826,0.426
1827,0.058
1828,0.106
1829,0.394
1830,0.272
1831,0.986
1832,0.2
1833,0.078
1834,0.998
1835,0.964
1836,0.214
1837,0.266
1838,0.044
1839,0.586
1840,0.076
1841,0.172
1842,0.03
1843,0.526
1844,0.458
1845,0.046
1846,0.688
1847,0.878
1848,0.06
1849,0.414
1850,0.078
1851,0.02
1852,0.044
1853,0.084
1854,0.074
1855,0.494
1856,0.064
1857,0.08
1858,0.054
1859,0.574
1860,0.388
1861,0.722
1862,0.252
1863,0.964
1864,0.034
1865,0.01
1866,0.668
1867,0.488
1868,0.116
1869,0.038
1870,0.698
1871,0.078
1872,0.264
1873,0.018
1874,0.048
1875,0.19
1876,0.288
1877,0.026
1878,0.024
1879,0.01
1880,0.768
1881,0.228
1882,0.046
1883,0.056
1884,0.798
1885,0.788
1886,0.026
1887,0.884
1888,0.104
1889,0.856
1890,0.606
1891,0.012
1892,0.028
1893,0.018
1894,0.008
1895,0.756
1896,0.08
1897,0.574
1898,0.444
1899,0.056
1900,0.092
1901,0.124
1902,0.464
1903,0.6
1904,0.524
1905,0.048
1906,0.07
1907,0.062
1908,0.084
1909,0.112
1910,0.258
1911,0.684
1912,0.096
1913,0.128
1914,0.272
1915,0.14
1916,0.094
1917,0.348
1918,0.532
1919,0.356
1920,0.968
1921,0.686
1922,0.78
1923,0.828
1924,0.78
1925,0.984
1926,0.132
1927,0.228
1928,0.818
1929,0.576
1930,0.928
1931,0.062
1932,0.79
1933,0.06
1934,0.432
1935,0.65
1936,0.032
1937,0.72
1938,0.012
1939,0.05
1940,0.756
1941,0.074
1942,0.586
1943,0.098
1944,0.134
1945,0.028
1946,0.644
1947,0.006
1948,0.132
1949,0.01
1950,0.206
1951,0.048
1952,0.068
1953,0.146
1954,0.032
1955,0.062
1956,0.524
1957,0.05
1958,0.022
1959,0.388
1960,0.12
1961,0.246
1962,0.006
1963,0.098
1964,0.26
1965,0.208
1966,0.022
1967,0.786
1968,0.8
1969,0.03
1970,0.044
1971,0.044
1972,0.02
1973,0.344
1974,0.276
1975,0.032
1976,0.696
1977,0.03
1978,0.116
1979,0.748
1980,0.068
1981,0.004
1982,0.758
1983,0.058
1984,0.498
1985,0.072
1986,0.1
1987,0.268
1988,0.72
1989,0.254
1990,0.24
1991,0.928
1992,0.082
1993,0.826
1994,0.308
1995,0.558
1996,0.02
1997,0.28
1998,0.14
1999,0.184
2000,0.64
2001,0.004
2002,0.038
2003,0.032
2004,0.682
2005,0.724
2006,0.072
2007,0.522
2008,0.092
2009,0.844
2010,0.004
2011,0.044
2012,0.426
2013,0.25
2014,0.024
2015,0.224
2016,0.058
2017,0.008
2018,0.388
2019,0.102
2020,0.068
2021,0.61
2022,0.126
2023,0.008
2024,0.01
2025,0.106
2026,0.568
2027,0.056
2028,0.066
2029,0.016
2030,0.098
2031,0.132
2032,0.074
2033,0.36
2034,0.256
2035,0.928
2036,0.57
2037,0.184
2038,0.008
2039,0.206
2040,0.034
2041,0.332
2042,0.014
2043,0.054
2044,0.722
2045,0.068
2046,0.668
2047,0.012
2048,0.01
2049,0.012
2050,0.152
2051,0.092
2052,0.828
2053,0.054
2054,0.04
2055,0.072
2056,0.71
2057,0.582
2058,0.558
2059,0.102
2060,0.004
2061,0.064
2062,0.054
2063,0.022
2064,0.802
2065,0.43
2066,0.25
2067,0.132
2068,0.922
2069,0.11
2070,0.908
2071,0.04
2072,0.994
2073,0.014
2074,0.732
2075,0.268
2076,0.038
2077,0.644
2078,0.822
2079,0.128
2080,0.524
2081,0
2082,0.064
2083,0.692
2084,0.01
2085,0.742
2086,0.01
2087,0.072
2088,0.76
2089,0.05
2090,0.002
2091,0.08
2092,0.196
2093,0.208
2094,0.054
2095,0.014
2096,0.218
2097,0.88
2098,0.388
2099,0.83
2100,0.056
2101,0.452
2102,0.852
2103,0.444
2104,0.954
2105,0.506
2106,0.12
2107,0.04
2108,0.302
2109,0.092
2110,0.17
2111,0.52
2112,0.872
2113,0.772
2114,0.384
2115,0.232
2116,0.01
2117,0.148
2118,0.022
2119,0.032
2120,0.266
2121,0.64
2122,0.136
2123,0.092
2124,0.186
2125,0.14
2126,0.336
2127,0.466
2128,0.138
2129,0.1
2130,0.088
2131,0.09
2132,0.686
2133,0.512
2134,0.368
2135,0.018
2136,0.212
2137,0.082
2138,0.104
2139,0.256
2140,0.12
2141,0.288
2142,0.232
2143,0.712
2144,0.01
2145,0.036
2146,0.062
2147,0.796
